Strain,Well,Media,Plate,Compound,Max Resp,Max Resp Rate,AUC,ctrl_median,ctrl_std,Threshold,Activity,Description,KEGG ID,CAS ID,Description
BW25113,G05,IF10a,PM12B,Sulfamethoxazole_1,258.2613271159207,27.62101095128854,9839.712928265491,529.8283242943634,373.32803223093157,1463.1484048716923,True,"folate antagonist, PABA analog",D00447,CAS 723-46-6,"folate antagonist, PABA analog"
BW25113,G06,IF10a,PM12B,Sulfamethoxazole_2,250.78748985042273,22.61575772148211,9030.620928491742,529.8283242943634,373.32803223093157,1463.1484048716923,True,"folate antagonist, PABA analog",D00447,CAS 723-46-6,"folate antagonist, PABA analog"
BW25113,G07,IF10a,PM12B,Sulfamethoxazole_3,249.22602555724413,17.413528061454855,7028.035962683146,529.8283242943634,373.32803223093157,1463.1484048716923,True,"folate antagonist, PABA analog",D00447,CAS 723-46-6,"folate antagonist, PABA analog"
BW25113,G08,IF10a,PM12B,Sulfamethoxazole_4,199.9025022211218,17.975426293856167,5370.475799973385,529.8283242943634,373.32803223093157,1463.1484048716923,True,"folate antagonist, PABA analog",D00447,CAS 723-46-6,"folate antagonist, PABA analog"
BW25113,G09,IF10a,PM12B,L-Aspartic-b-hydroxamate_1,289.77397199998325,60.765148714622285,11939.708209753546,529.8283242943634,373.32803223093157,1463.1484048716923,True,tRNA synthetase,,CAS 1955-68-6,tRNA synthetase
BW25113,G10,IF10a,PM12B,L-Aspartic-b-hydroxamate_2,277.63926226602405,49.73151921453231,11331.67796198296,529.8283242943634,373.32803223093157,1463.1484048716923,True,tRNA synthetase,,CAS 1955-68-6,tRNA synthetase
BW25113,G11,IF10a,PM12B,L-Aspartic-b-hydroxamate_3,261.0923848937101,28.570352770590404,9569.211578781405,529.8283242943634,373.32803223093157,1463.1484048716923,True,tRNA synthetase,,CAS 1955-68-6,tRNA synthetase
BW25113,G12,IF10a,PM12B,L-Aspartic-b-hydroxamate_4,112.7982815288396,21.969022498368687,4594.327436773844,529.8283242943634,373.32803223093157,1463.1484048716923,True,tRNA synthetase,,CAS 1955-68-6,tRNA synthetase
BW25113,H01,IF10a,PM12B,Spiramycin_1,311.829569216328,66.32813647119036,13039.870049651217,529.8283242943634,373.32803223093157,1463.1484048716923,True,"protein synthesis, 50S ribosomal subunit, macrolide",D05908,CAS 8025-81-8,"protein synthesis, 50S ribosomal subunit, macrolide"
BW25113,H02,IF10a,PM12B,Spiramycin_2,306.22808874757845,66.05573332499353,12825.22165549736,529.8283242943634,373.32803223093157,1463.1484048716923,True,"protein synthesis, 50S ribosomal subunit, macrolide",D05908,CAS 8025-81-8,"protein synthesis, 50S ribosomal subunit, macrolide"
BW25113,H03,IF10a,PM12B,Spiramycin_3,286.41607116825264,55.67066596701113,11938.799277217478,529.8283242943634,373.32803223093157,1463.1484048716923,True,"protein synthesis, 50S ribosomal subunit, macrolide",D05908,CAS 8025-81-8,"protein synthesis, 50S ribosomal subunit, macrolide"
BW25113,H04,IF10a,PM12B,Spiramycin_4,26.66788420913307,2.570935473609925,1108.172507476591,529.8283242943634,373.32803223093157,1463.1484048716923,False,"protein synthesis, 50S ribosomal subunit, macrolide",D05908,CAS 8025-81-8,"protein synthesis, 50S ribosomal subunit, macrolide"
BW25113,H05,IF10a,PM12B,Rifampicin_1,307.9309993821937,67.89344642117521,12851.30618794879,529.8283242943634,373.32803223093157,1463.1484048716923,True,RNA polymerase,D00211,CAS 13292-46-1,RNA polymerase
BW25113,H06,IF10a,PM12B,Rifampicin_2,306.94705274757837,67.51824993232458,12801.286959543133,529.8283242943634,373.32803223093157,1463.1484048716923,True,RNA polymerase,D00211,CAS 13292-46-1,RNA polymerase
BW25113,H07,IF10a,PM12B,Rifampicin_3,307.3013601730591,65.6078611920762,12839.705662716133,529.8283242943634,373.32803223093157,1463.1484048716923,True,RNA polymerase,D00211,CAS 13292-46-1,RNA polymerase
BW25113,H08,IF10a,PM12B,Rifampicin_4,271.5259297914544,58.78262957791492,11325.453836246688,529.8283242943634,373.32803223093157,1463.1484048716923,True,RNA polymerase,D00211,CAS 13292-46-1,RNA polymerase
BW25113,H09,IF10a,PM12B,Dodecyltrimethyl ammonium bromide_1,291.95274304806,63.575061199921095,12310.979170313236,529.8283242943634,373.32803223093157,1463.1484048716923,True,"membrane, detergent, cationic",C20389,CAS 1119-94-4,"membrane, detergent, cationic"
BW25113,H10,IF10a,PM12B,Dodecyltrimethyl ammonium bromide_2,284.59276109132963,59.96268061482044,12042.137258760335,529.8283242943634,373.32803223093157,1463.1484048716923,True,"membrane, detergent, cationic",C20389,CAS 1119-94-4,"membrane, detergent, cationic"
BW25113,H11,IF10a,PM12B,Dodecyltrimethyl ammonium bromide_3,229.88462109854436,32.603934415054596,9308.206533242257,529.8283242943634,373.32803223093157,1463.1484048716923,True,"membrane, detergent, cationic",C20389,CAS 1119-94-4,"membrane, detergent, cationic"
BW25113,H12,IF10a,PM12B,Dodecyltrimethyl ammonium bromide_4,30.71068932932515,2.7001229101037723,1315.696338667473,529.8283242943634,373.32803223093157,1463.1484048716923,False,"membrane, detergent, cationic",C20389,CAS 1119-94-4,"membrane, detergent, cationic"
appY,A01,IF10a,PM12B,Penicillin G_1,316.3422717980586,69.4718957359031,13144.130842053706,529.8283242943634,373.32803223093157,1463.1484048716923,True,"wall, lactam",D00868,CAS 69-57-8,"wall, lactam"
appY,A02,IF10a,PM12B,Penicillin G_2,310.56255803603966,70.4956907577984,12992.867542561402,529.8283242943634,373.32803223093157,1463.1484048716923,True,"wall, lactam",D00868,CAS 69-57-8,"wall, lactam"
appY,A03,IF10a,PM12B,Penicillin G_3,310.7174712956551,71.21374806934801,12986.124459464296,529.8283242943634,373.32803223093157,1463.1484048716923,True,"wall, lactam",D00868,CAS 69-57-8,"wall, lactam"
appY,A04,IF10a,PM12B,Penicillin G_4,317.6770798485393,72.7213953023529,13248.661064527432,529.8283242943634,373.32803223093157,1463.1484048716923,True,"wall, lactam",D00868,CAS 69-57-8,"wall, lactam"
appY,A05,IF10a,PM12B,Tetracycline_1,313.5455578269049,71.29337451377518,13083.747485443851,529.8283242943634,373.32803223093157,1463.1484048716923,True,"protein synthesis, 30S ribosomal subunit, tetracycline",D02122,CAS 64-75-5,"protein synthesis, 30S ribosomal subunit, tetracycline"
appY,A06,IF10a,PM12B,Tetracycline_2,316.44308315382773,72.63802940411222,13218.239961707764,529.8283242943634,373.32803223093157,1463.1484048716923,True,"protein synthesis, 30S ribosomal subunit, tetracycline",D02122,CAS 64-75-5,"protein synthesis, 30S ribosomal subunit, tetracycline"
appY,A07,IF10a,PM12B,Tetracycline_3,315.03263936296247,72.26048445698882,13157.984480257306,529.8283242943634,373.32803223093157,1463.1484048716923,True,"protein synthesis, 30S ribosomal subunit, tetracycline",D02122,CAS 64-75-5,"protein synthesis, 30S ribosomal subunit, tetracycline"
appY,A08,IF10a,PM12B,Tetracycline_4,313.52196849757786,72.16218058112912,13105.038885557893,529.8283242943634,373.32803223093157,1463.1484048716923,True,"protein synthesis, 30S ribosomal subunit, tetracycline",D02122,CAS 64-75-5,"protein synthesis, 30S ribosomal subunit, tetracycline"
appY,A09,IF10a,PM12B,Carbenicillin_1,304.6737257451746,68.73685637082662,12757.447167818002,529.8283242943634,373.32803223093157,1463.1484048716923,True,"wall, lactam",D02190,CAS 4800-94-6,"wall, lactam"
appY,A10,IF10a,PM12B,Carbenicillin_2,303.7469038557516,68.88565437653114,12738.41240117523,529.8283242943634,373.32803223093157,1463.1484048716923,True,"wall, lactam",D02190,CAS 4800-94-6,"wall, lactam"
appY,A11,IF10a,PM12B,Carbenicillin_3,306.75922824998224,67.80371400006987,12871.827804820248,529.8283242943634,373.32803223093157,1463.1484048716923,True,"wall, lactam",D02190,CAS 4800-94-6,"wall, lactam"
appY,A12,IF10a,PM12B,Carbenicillin_4,308.14976703844354,67.69268649152338,12828.765640113617,529.8283242943634,373.32803223093157,1463.1484048716923,True,"wall, lactam",D02190,CAS 4800-94-6,"wall, lactam"
appY,B01,IF10a,PM12B,Oxacillin_1,307.3215639615206,67.79101107295526,12891.038173908995,529.8283242943634,373.32803223093157,1463.1484048716923,True,"wall, lactam",D00929,CAS 7240-38-2,"wall, lactam"
appY,B02,IF10a,PM12B,Oxacillin_2,302.01613064180947,70.37691686628693,12417.55291667748,529.8283242943634,373.32803223093157,1463.1484048716923,True,"wall, lactam",D00929,CAS 7240-38-2,"wall, lactam"
appY,B03,IF10a,PM12B,Oxacillin_3,302.91804511055943,71.16203940781742,12462.44347665082,529.8283242943634,373.32803223093157,1463.1484048716923,True,"wall, lactam",D00929,CAS 7240-38-2,"wall, lactam"
appY,B04,IF10a,PM12B,Oxacillin_4,296.54467117786743,68.76990949497525,12290.036967510076,529.8283242943634,373.32803223093157,1463.1484048716923,True,"wall, lactam",D00929,CAS 7240-38-2,"wall, lactam"
appY,B05,IF10a,PM12B,Penimepicycline_1,306.4565074326746,70.38770362768793,12751.418375009709,529.8283242943634,373.32803223093157,1463.1484048716923,True,"protein synthesis, 30S ribosomal subunit, tetracycline",D07233,CAS 4599-60-4,"protein synthesis, 30S ribosomal subunit, tetracycline"
appY,B06,IF10a,PM12B,Penimepicycline_2,301.75046636296327,68.1650677942963,12595.47741710492,529.8283242943634,373.32803223093157,1463.1484048716923,True,"protein synthesis, 30S ribosomal subunit, tetracycline",D07233,CAS 4599-60-4,"protein synthesis, 30S ribosomal subunit, tetracycline"
appY,B07,IF10a,PM12B,Penimepicycline_3,302.705394836521,68.76173310068003,12588.036127052503,529.8283242943634,373.32803223093157,1463.1484048716923,True,"protein synthesis, 30S ribosomal subunit, tetracycline",D07233,CAS 4599-60-4,"protein synthesis, 30S ribosomal subunit, tetracycline"
appY,B08,IF10a,PM12B,Penimepicycline_4,306.25177780978413,68.58401976739987,12840.441803462025,529.8283242943634,373.32803223093157,1463.1484048716923,True,"protein synthesis, 30S ribosomal subunit, tetracycline",D07233,CAS 4599-60-4,"protein synthesis, 30S ribosomal subunit, tetracycline"
appY,B09,IF10a,PM12B,Polymyxin B_1,296.5824168629635,67.75591576090818,12381.402070831453,529.8283242943634,373.32803223093157,1463.1484048716923,True,"membrane, cyclic peptide",D01066,CAS 1405-20-5,"membrane, cyclic peptide"
appY,B10,IF10a,PM12B,Polymyxin B_2,293.2350263797907,66.85103493801489,12266.591693130727,529.8283242943634,373.32803223093157,1463.1484048716923,True,"membrane, cyclic peptide",D01066,CAS 1405-20-5,"membrane, cyclic peptide"
appY,B11,IF10a,PM12B,Polymyxin B_3,145.19386153088118,19.428969586703793,2712.0160939103844,529.8283242943634,373.32803223093157,1463.1484048716923,True,"membrane, cyclic peptide",D01066,CAS 1405-20-5,"membrane, cyclic peptide"
appY,B12,IF10a,PM12B,Polymyxin B_4,26.331849052883086,2.1064217929287565,1117.8679048724077,529.8283242943634,373.32803223093157,1463.1484048716923,False,"membrane, cyclic peptide",D01066,CAS 1405-20-5,"membrane, cyclic peptide"
appY,C01,IF10a,PM12B,Paromomycin_1,304.63976711175815,67.48883807074122,12786.360544107152,529.8283242943634,373.32803223093157,1463.1484048716923,True,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00868,CAS 1263-89-4,"protein synthesis, 30S ribosomal subunit, aminoglycoside"
appY,C02,IF10a,PM12B,Paromomycin_2,296.58250555046357,68.78957633564823,12323.098569945356,529.8283242943634,373.32803223093157,1463.1484048716923,True,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00868,CAS 1263-89-4,"protein synthesis, 30S ribosomal subunit, aminoglycoside"
appY,C03,IF10a,PM12B,Paromomycin_3,297.223062418252,68.82588304799322,12341.902663975854,529.8283242943634,373.32803223093157,1463.1484048716923,True,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00868,CAS 1263-89-4,"protein synthesis, 30S ribosomal subunit, aminoglycoside"
appY,C04,IF10a,PM12B,Paromomycin_4,298.10412216584814,68.86582851203752,12432.965784946276,529.8283242943634,373.32803223093157,1463.1484048716923,True,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00868,CAS 1263-89-4,"protein synthesis, 30S ribosomal subunit, aminoglycoside"
appY,C05,IF10a,PM12B,Vancomycin_1,301.9033392091171,68.92647825212276,12549.09626178281,529.8283242943634,373.32803223093157,1463.1484048716923,True,wall,D00926,CAS 1404-93-9,wall
appY,C06,IF10a,PM12B,Vancomycin_2,301.3473821177711,69.29228259873997,12584.317569081537,529.8283242943634,373.32803223093157,1463.1484048716923,True,wall,D00926,CAS 1404-93-9,wall
appY,C07,IF10a,PM12B,Vancomycin_3,293.8905623966175,66.02228340086054,12172.891629517344,529.8283242943634,373.32803223093157,1463.1484048716923,True,wall,D00926,CAS 1404-93-9,wall
appY,C08,IF10a,PM12B,Vancomycin_4,240.6130642249163,42.68834103142288,8867.374602324244,529.8283242943634,373.32803223093157,1463.1484048716923,True,wall,D00926,CAS 1404-93-9,wall
appY,C09,IF10a,PM12B,DL-Serine hydroxamate_1,297.6410251706558,68.6189992970489,12395.505511746385,529.8283242943634,373.32803223093157,1463.1484048716923,True,tRNA synthetase,,CAS 55779-32-3,tRNA synthetase
appY,C10,IF10a,PM12B,DL-Serine hydroxamate_2,290.15903745431007,68.42158382552458,12040.060051084598,529.8283242943634,373.32803223093157,1463.1484048716923,True,tRNA synthetase,,CAS 55779-32-3,tRNA synthetase
appY,C11,IF10a,PM12B,DL-Serine hydroxamate_3,289.1022529591692,53.303407005081965,11689.474428295602,529.8283242943634,373.32803223093157,1463.1484048716923,True,tRNA synthetase,,CAS 55779-32-3,tRNA synthetase
appY,C12,IF10a,PM12B,DL-Serine hydroxamate_4,303.6221682083153,18.643609605768233,9985.18409512571,529.8283242943634,373.32803223093157,1463.1484048716923,True,tRNA synthetase,,CAS 55779-32-3,tRNA synthetase
appY,D01,IF10a,PM12B,Sisomicin_1,308.967874673059,68.3656040796522,12963.434242043175,529.8283242943634,373.32803223093157,1463.1484048716923,True,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D02181,CAS 53179-09-2,"protein synthesis, 30S ribosomal subunit, aminoglycoside"
appY,D02,IF10a,PM12B,Sisomicin_2,298.89048537979033,69.20098652979544,12411.664760807165,529.8283242943634,373.32803223093157,1463.1484048716923,True,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D02181,CAS 53179-09-2,"protein synthesis, 30S ribosomal subunit, aminoglycoside"
appY,D03,IF10a,PM12B,Sisomicin_3,300.43183978604037,68.7810346084807,12468.530827045914,529.8283242943634,373.32803223093157,1463.1484048716923,True,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D02181,CAS 53179-09-2,"protein synthesis, 30S ribosomal subunit, aminoglycoside"
appY,D04,IF10a,PM12B,Sisomicin_4,268.88175091239737,51.16890564559583,11034.359563533213,529.8283242943634,373.32803223093157,1463.1484048716923,True,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D02181,CAS 53179-09-2,"protein synthesis, 30S ribosomal subunit, aminoglycoside"
appY,D05,IF10a,PM12B,Sulfamethazine_1,298.26168051440584,64.0372559660791,12242.737048728137,529.8283242943634,373.32803223093157,1463.1484048716923,True,"folate antagonist, PABA analog",D08539,CAS 1981-58-4,"folate antagonist, PABA analog"
appY,D06,IF10a,PM12B,Sulfamethazine_2,263.9513729993596,30.10689601476186,10096.47571737938,529.8283242943634,373.32803223093157,1463.1484048716923,True,"folate antagonist, PABA analog",D08539,CAS 1981-58-4,"folate antagonist, PABA analog"
appY,D07,IF10a,PM12B,Sulfamethazine_3,229.47098141085257,14.458264499999189,7753.039190318366,529.8283242943634,373.32803223093157,1463.1484048716923,True,"folate antagonist, PABA analog",D08539,CAS 1981-58-4,"folate antagonist, PABA analog"
appY,D08,IF10a,PM12B,Sulfamethazine_4,134.68317982617603,8.280486885035721,3022.7029492198626,529.8283242943634,373.32803223093157,1463.1484048716923,True,"folate antagonist, PABA analog",D08539,CAS 1981-58-4,"folate antagonist, PABA analog"
appY,D09,IF10a,PM12B,Novobiocin_1,278.5348980865223,50.40918614230537,11340.62876366998,529.8283242943634,373.32803223093157,1463.1484048716923,True,DNA topoisomerase,D01209,CAS 1476-53-5,DNA topoisomerase
appY,D10,IF10a,PM12B,Novobiocin_2,263.7961219816152,33.09429192508554,10336.431915300776,529.8283242943634,373.32803223093157,1463.1484048716923,True,DNA topoisomerase,D01209,CAS 1476-53-5,DNA topoisomerase
appY,D11,IF10a,PM12B,Novobiocin_3,243.3074685360436,25.663318252360668,9255.883428765592,529.8283242943634,373.32803223093157,1463.1484048716923,True,DNA topoisomerase,D01209,CAS 1476-53-5,DNA topoisomerase
appY,D12,IF10a,PM12B,Novobiocin_4,204.84854016825733,14.607342094223554,7882.4721707308945,529.8283242943634,373.32803223093157,1463.1484048716923,True,DNA topoisomerase,D01209,CAS 1476-53-5,DNA topoisomerase
appY,E01,IF10a,PM12B,"2,4-Diamino-6,7-diisopropylpteridine_1",294.0552270168099,51.5655493458099,11955.74356815044,529.8283242943634,373.32803223093157,1463.1484048716923,True,"folate antagonist, vibriostatic agent",,CAS 84176-65-8,"folate antagonist, vibriostatic agent"
appY,E02,IF10a,PM12B,"2,4-Diamino-6,7-diisopropylpteridine_2",250.3597915576778,26.98905588096551,9603.177238578759,529.8283242943634,373.32803223093157,1463.1484048716923,True,"folate antagonist, vibriostatic agent",,CAS 84176-65-8,"folate antagonist, vibriostatic agent"
appY,E03,IF10a,PM12B,"2,4-Diamino-6,7-diisopropylpteridine_3",226.8321932675753,16.22985906770377,7965.812248498725,529.8283242943634,373.32803223093157,1463.1484048716923,True,"folate antagonist, vibriostatic agent",,CAS 84176-65-8,"folate antagonist, vibriostatic agent"
appY,E04,IF10a,PM12B,"2,4-Diamino-6,7-diisopropylpteridine_4",197.1942187396911,11.60641066346102,3838.1742942850187,529.8283242943634,373.32803223093157,1463.1484048716923,True,"folate antagonist, vibriostatic agent",,CAS 84176-65-8,"folate antagonist, vibriostatic agent"
appY,E05,IF10a,PM12B,Sulfadiazine_1,279.07842026200296,42.03335535308659,11011.810580619986,529.8283242943634,373.32803223093157,1463.1484048716923,True,"folate antagonist, PABA analog",D05949,CAS 547-32-0,"folate antagonist, PABA analog"
appY,E06,IF10a,PM12B,Sulfadiazine_2,261.01913188460014,25.444321788460115,9643.026810360132,529.8283242943634,373.32803223093157,1463.1484048716923,True,"folate antagonist, PABA analog",D05949,CAS 547-32-0,"folate antagonist, PABA analog"
appY,E07,IF10a,PM12B,Sulfadiazine_3,256.410615292581,21.009963394229658,5030.866865660939,529.8283242943634,373.32803223093157,1463.1484048716923,True,"folate antagonist, PABA analog",D05949,CAS 547-32-0,"folate antagonist, PABA analog"
appY,E08,IF10a,PM12B,Sulfadiazine_4,42.200022057713674,4.922620527406217,1557.7213653343902,529.8283242943634,373.32803223093157,1463.1484048716923,True,"folate antagonist, PABA analog",D05949,CAS 547-32-0,"folate antagonist, PABA analog"
appY,E09,IF10a,PM12B,Benzethonium Chloride_1,298.29217799517505,69.06762782474334,12243.754720618814,529.8283242943634,373.32803223093157,1463.1484048716923,True,"membrane, detergent, cationic",D01140,CAS 121-54-0,"membrane, detergent, cationic"
appY,E10,IF10a,PM12B,Benzethonium Chloride_2,293.3949890696946,64.42616746709902,12091.342478385377,529.8283242943634,373.32803223093157,1463.1484048716923,True,"membrane, detergent, cationic",D01140,CAS 121-54-0,"membrane, detergent, cationic"
appY,E11,IF10a,PM12B,Benzethonium Chloride_3,126.40129558627169,14.426232539722463,1771.2645363965248,529.8283242943634,373.32803223093157,1463.1484048716923,True,"membrane, detergent, cationic",D01140,CAS 121-54-0,"membrane, detergent, cationic"
appY,E12,IF10a,PM12B,Benzethonium Chloride_4,27.492927171380973,2.191571134151701,1191.9986284380989,529.8283242943634,373.32803223093157,1463.1484048716923,False,"membrane, detergent, cationic",D01140,CAS 121-54-0,"membrane, detergent, cationic"
appY,F01,IF10a,PM12B,Tobramycin_1,307.9747134014244,68.42453151984392,12927.599746729911,529.8283242943634,373.32803223093157,1463.1484048716923,True,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00063,CAS 32986-56-4,"protein synthesis, 30S ribosomal subunit, aminoglycoside"
appY,F02,IF10a,PM12B,Tobramycin_2,293.794349514406,65.75103005721087,12190.297367214996,529.8283242943634,373.32803223093157,1463.1484048716923,True,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00063,CAS 32986-56-4,"protein synthesis, 30S ribosomal subunit, aminoglycoside"
appY,F03,IF10a,PM12B,Tobramycin_3,280.1242037355606,53.31244438072849,11450.778621810134,529.8283242943634,373.32803223093157,1463.1484048716923,True,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00063,CAS 32986-56-4,"protein synthesis, 30S ribosomal subunit, aminoglycoside"
appY,F04,IF10a,PM12B,Tobramycin_4,246.1912440580552,44.02601258374463,9564.648557429096,529.8283242943634,373.32803223093157,1463.1484048716923,True,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00063,CAS 32986-56-4,"protein synthesis, 30S ribosomal subunit, aminoglycoside"
appY,F05,IF10a,PM12B,Sulfathiazole_1,303.59455181969395,67.98359659241959,12550.823155085294,529.8283242943634,373.32803223093157,1463.1484048716923,True,"folate antagonist, PABA analog",D01047,CAS 144-74-1,"folate antagonist, PABA analog"
appY,F06,IF10a,PM12B,Sulfathiazole_2,295.1248793269058,58.56178566647043,11997.308079164217,529.8283242943634,373.32803223093157,1463.1484048716923,True,"folate antagonist, PABA analog",D01047,CAS 144-74-1,"folate antagonist, PABA analog"
appY,F07,IF10a,PM12B,Sulfathiazole_3,238.84400031042435,17.687623182691254,8061.321329162578,529.8283242943634,373.32803223093157,1463.1484048716923,True,"folate antagonist, PABA analog",D01047,CAS 144-74-1,"folate antagonist, PABA analog"
appY,F08,IF10a,PM12B,Sulfathiazole_4,84.75801984171432,6.5389920876495395,1968.7429715942076,529.8283242943634,373.32803223093157,1463.1484048716923,True,"folate antagonist, PABA analog",D01047,CAS 144-74-1,"folate antagonist, PABA analog"
appY,F09,IF10a,PM12B,5-Fluoroorotic acid_1,293.16087155046375,66.13687694745414,12225.974875843913,529.8283242943634,373.32803223093157,1463.1484048716923,True,"nucleic acid analog, pyrimidine",,CAS 207291-81-4,"nucleic acid analog, pyrimidine"
appY,F10,IF10a,PM12B,5-Fluoroorotic acid_2,279.99037633168297,55.05327439433381,11497.705160022135,529.8283242943634,373.32803223093157,1463.1484048716923,True,"nucleic acid analog, pyrimidine",,CAS 207291-81-4,"nucleic acid analog, pyrimidine"
appY,F11,IF10a,PM12B,5-Fluoroorotic acid_3,261.1779199851568,36.274130454661474,10382.713321577152,529.8283242943634,373.32803223093157,1463.1484048716923,True,"nucleic acid analog, pyrimidine",,CAS 207291-81-4,"nucleic acid analog, pyrimidine"
appY,F12,IF10a,PM12B,5-Fluoroorotic acid_4,271.13851281312964,41.91070443321064,10977.203969277503,529.8283242943634,373.32803223093157,1463.1484048716923,True,"nucleic acid analog, pyrimidine",,CAS 207291-81-4,"nucleic acid analog, pyrimidine"
appY,G01,IF10a,PM12B,Spectinomycin_1,305.0624202499823,67.32095901714263,12829.484169771698,529.8283242943634,373.32803223093157,1463.1484048716923,True,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00869,CAS 21736-83-4,"protein synthesis, 30S ribosomal subunit, aminoglycoside"
appY,G02,IF10a,PM12B,Spectinomycin_2,302.01443223555935,69.14123717598295,12564.481408027208,529.8283242943634,373.32803223093157,1463.1484048716923,True,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00869,CAS 21736-83-4,"protein synthesis, 30S ribosomal subunit, aminoglycoside"
appY,G03,IF10a,PM12B,Spectinomycin_3,304.3479625624824,70.38260949323688,12601.991822962123,529.8283242943634,373.32803223093157,1463.1484048716923,True,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00869,CAS 21736-83-4,"protein synthesis, 30S ribosomal subunit, aminoglycoside"
appY,G04,IF10a,PM12B,Spectinomycin_4,303.8301380682749,69.55638044841794,12687.065332161827,529.8283242943634,373.32803223093157,1463.1484048716923,True,"protein synthesis, 30S ribosomal subunit, aminoglycoside",D00869,CAS 21736-83-4,"protein synthesis, 30S ribosomal subunit, aminoglycoside"
appY,G05,IF10a,PM12B,Sulfamethoxazole_1,286.69854363940647,39.74651534786548,11281.86888776662,529.8283242943634,373.32803223093157,1463.1484048716923,True,"folate antagonist, PABA analog",D00447,CAS 723-46-6,"folate antagonist, PABA analog"
appY,G06,IF10a,PM12B,Sulfamethoxazole_2,260.2705282067156,27.559480057690905,9544.816962453206,529.8283242943634,373.32803223093157,1463.1484048716923,True,"folate antagonist, PABA analog",D00447,CAS 723-46-6,"folate antagonist, PABA analog"
appY,G07,IF10a,PM12B,Sulfamethoxazole_3,267.04668939912943,24.711327269229457,6552.271410827707,529.8283242943634,373.32803223093157,1463.1484048716923,True,"folate antagonist, PABA analog",D00447,CAS 723-46-6,"folate antagonist, PABA analog"
appY,G08,IF10a,PM12B,Sulfamethoxazole_4,116.4584866611458,9.161975606620537,2269.2985142868347,529.8283242943634,373.32803223093157,1463.1484048716923,True,"folate antagonist, PABA analog",D00447,CAS 723-46-6,"folate antagonist, PABA analog"
appY,G09,IF10a,PM12B,L-Aspartic-b-hydroxamate_1,287.76122994229104,57.468351420953155,11738.321237895812,529.8283242943634,373.32803223093157,1463.1484048716923,True,tRNA synthetase,,CAS 1955-68-6,tRNA synthetase
appY,G10,IF10a,PM12B,L-Aspartic-b-hydroxamate_2,264.0886981442154,35.01896076782111,10385.936981677478,529.8283242943634,373.32803223093157,1463.1484048716923,True,tRNA synthetase,,CAS 1955-68-6,tRNA synthetase
appY,G11,IF10a,PM12B,L-Aspartic-b-hydroxamate_3,258.5031258705248,21.99168768269101,9265.386111649677,529.8283242943634,373.32803223093157,1463.1484048716923,True,tRNA synthetase,,CAS 1955-68-6,tRNA synthetase
appY,G12,IF10a,PM12B,L-Aspartic-b-hydroxamate_4,77.58948005695086,13.109815242542922,3212.6891310074107,529.8283242943634,373.32803223093157,1463.1484048716923,True,tRNA synthetase,,CAS 1955-68-6,tRNA synthetase
appY,H01,IF10a,PM12B,Spiramycin_1,316.43198497353933,69.20925695095804,13274.821322095308,529.8283242943634,373.32803223093157,1463.1484048716923,True,"protein synthesis, 50S ribosomal subunit, macrolide",D05908,CAS 8025-81-8,"protein synthesis, 50S ribosomal subunit, macrolide"
appY,H02,IF10a,PM12B,Spiramycin_2,311.3462493389243,69.45890351239217,13044.45712613779,529.8283242943634,373.32803223093157,1463.1484048716923,True,"protein synthesis, 50S ribosomal subunit, macrolide",D05908,CAS 8025-81-8,"protein synthesis, 50S ribosomal subunit, macrolide"
appY,H03,IF10a,PM12B,Spiramycin_3,307.7688954687321,70.2793925976182,12811.813199321423,529.8283242943634,373.32803223093157,1463.1484048716923,True,"protein synthesis, 50S ribosomal subunit, macrolide",D05908,CAS 8025-81-8,"protein synthesis, 50S ribosomal subunit, macrolide"
appY,H04,IF10a,PM12B,Spiramycin_4,84.20190887853542,6.8215072776518255,3128.38525501355,529.8283242943634,373.32803223093157,1463.1484048716923,True,"protein synthesis, 50S ribosomal subunit, macrolide",D05908,CAS 8025-81-8,"protein synthesis, 50S ribosomal subunit, macrolide"
appY,H05,IF10a,PM12B,Rifampicin_1,312.5786216802703,70.01224672772463,13047.182339411014,529.8283242943634,373.32803223093157,1463.1484048716923,True,RNA polymerase,D00211,CAS 13292-46-1,RNA polymerase
appY,H06,IF10a,PM12B,Rifampicin_2,313.5386226177702,70.62204941601681,13075.396614890127,529.8283242943634,373.32803223093157,1463.1484048716923,True,RNA polymerase,D00211,CAS 13292-46-1,RNA polymerase
